LOGP	NORM_QNORM
-13.168	-4.62085835721774
-13.167	-4.62065090925886
-13.166	-4.62044345270408
-13.165	-4.62023598755236
-13.164	-4.62002851380265
-13.163	-4.61982103145391
-13.162	-4.61961354050509
-13.161	-4.61940604095516
-13.160	-4.61919853280305
-13.159	-4.61899101604773
-13.158	-4.61878349068816
-13.157	-4.61857595672328
-13.156	-4.61836841415204
-13.155	-4.61816086297341
-13.154	-4.61795330318634
-13.153	-4.61774573478977
-13.152	-4.61753815778266
-13.151	-4.61733057216397
-13.150	-4.61712297793263
-13.149	-4.61691537508762
-13.148	-4.61670776362788
-13.147	-4.61650014355236
-13.146	-4.61629251486
-13.145	-4.61608487754977
-13.144	-4.61587723162062
-13.143	-4.6156695770715
-13.142	-4.61546191390134
-13.141	-4.61525424210912
-13.140	-4.61504656169377
-13.139	-4.61483887265425
-13.138	-4.6146311749895
-13.137	-4.61442346869848
-13.136	-4.61421575378014
-13.135	-4.61400803023342
-13.134	-4.61380029805727
-13.133	-4.61359255725065
-13.132	-4.61338480781249
-13.131	-4.61317704974176
-13.130	-4.61296928303739
-13.129	-4.61276150769834
-13.128	-4.61255372372354
-13.127	-4.61234593111196
-13.126	-4.61213812986254
-13.125	-4.61193031997422
-13.124	-4.61172250144595
-13.123	-4.61151467427668
-13.122	-4.61130683846535
-13.121	-4.61109899401092
-13.120	-4.61089114091232
-13.119	-4.6106832791685
-13.118	-4.61047540877841
-13.117	-4.61026752974098
-13.116	-4.61005964205518
-13.115	-4.60985174571995
-13.114	-4.60964384073422
-13.113	-4.60943592709694
-13.112	-4.60922800480706
-13.111	-4.60902007386351
-13.110	-4.60881213426526
-13.109	-4.60860418601123
-13.108	-4.60839622910037
-13.107	-4.60818826353163
-13.106	-4.60798028930394
-13.105	-4.60777230641625
-13.104	-4.60756431486751
-13.103	-4.60735631465665
-13.102	-4.60714830578262
-13.101	-4.60694028824436
-13.100	-4.60673226204081
-13.099	-4.60652422717091
-13.098	-4.60631618363361
-13.097	-4.60610813142784
-13.096	-4.60590007055254
-13.095	-4.60569200100667
-13.094	-4.60548392278915
-13.093	-4.60527583589893
-13.092	-4.60506774033494
-13.091	-4.60485963609613
-13.090	-4.60465152318144
-13.089	-4.60444340158981
-13.088	-4.60423527132017
-13.087	-4.60402713237146
-13.086	-4.60381898474262
-13.085	-4.6036108284326
-13.084	-4.60340266344033
-13.083	-4.60319448976475
-13.082	-4.60298630740479
-13.081	-4.60277811635939
-13.080	-4.6025699166275
-13.079	-4.60236170820804
-13.078	-4.60215349109996
-13.077	-4.60194526530219
-13.076	-4.60173703081367
-13.075	-4.60152878763333
-13.074	-4.60132053576012
-13.073	-4.60111227519296
-13.072	-4.6009040059308
-13.071	-4.60069572797256
-13.070	-4.60048744131719
-13.069	-4.60027914596361
-13.068	-4.60007084191077
-13.067	-4.5998625291576
-13.066	-4.59965420770303
-13.065	-4.599445877546
-13.064	-4.59923753868544
-13.063	-4.59902919112028
-13.062	-4.59882083484946
-13.061	-4.59861246987192
-13.060	-4.59840409618658
-13.059	-4.59819571379237
-13.058	-4.59798732268824
-13.057	-4.59777892287311
-13.056	-4.59757051434592
-13.055	-4.59736209710559
-13.054	-4.59715367115106
-13.053	-4.59694523648127
-13.052	-4.59673679309514
-13.051	-4.5965283409916
-13.050	-4.59631988016958
-13.049	-4.59611141062803
-13.048	-4.59590293236585
-13.047	-4.595694445382
-13.046	-4.59548594967539
-13.045	-4.59527744524496
-13.044	-4.59506893208963
-13.043	-4.59486041020834
-13.042	-4.59465187960002
-13.041	-4.59444334026359
-13.040	-4.59423479219798
-13.039	-4.59402623540212
-13.038	-4.59381766987495
-13.037	-4.59360909561538
-13.036	-4.59340051262235
-13.035	-4.59319192089478
-13.034	-4.59298332043161
-13.033	-4.59277471123175
-13.032	-4.59256609329414
-13.031	-4.59235746661771
-13.030	-4.59214883120137
-13.029	-4.59194018704406
-13.028	-4.5917315341447
-13.027	-4.59152287250222
-13.026	-4.59131420211555
-13.025	-4.5911055229836
-13.024	-4.59089683510531
-13.023	-4.5906881384796
-13.022	-4.59047943310539
-13.021	-4.59027071898162
-13.020	-4.5900619961072
-13.019	-4.58985326448106
-13.018	-4.58964452410212
-13.017	-4.58943577496931
-13.016	-4.58922701708155
-13.015	-4.58901825043776
-13.014	-4.58880947503687
-13.013	-4.5886006908778
-13.012	-4.58839189795948
-13.011	-4.58818309628082
-13.010	-4.58797428584074
-13.009	-4.58776546663818
-13.008	-4.58755663867205
-13.007	-4.58734780194127
-13.006	-4.58713895644477
-13.005	-4.58693010218146
-13.004	-4.58672123915027
-13.003	-4.58651236735012
-13.002	-4.58630348677992
-13.001	-4.58609459743861
-13.000	-4.58588569932509
-12.999	-4.5856767924383
-12.998	-4.58546787677714
-12.997	-4.58525895234054
-12.996	-4.58505001912742
-12.995	-4.58484107713669
-12.994	-4.58463212636728
-12.993	-4.58442316681811
-12.992	-4.58421419848808
-12.991	-4.58400522137613
-12.990	-4.58379623548116
-12.989	-4.58358724080211
-12.988	-4.58337823733787
-12.987	-4.58316922508738
-12.986	-4.58296020404954
-12.985	-4.58275117422328
-12.984	-4.58254213560751
-12.983	-4.58233308820115
-12.982	-4.58212403200312
-12.981	-4.58191496701232
-12.980	-4.58170589322768
-12.979	-4.58149681064811
-12.978	-4.58128771927253
-12.977	-4.58107861909985
-12.976	-4.58086951012899
-12.975	-4.58066039235885
-12.974	-4.58045126578837
-12.973	-4.58024213041644
-12.972	-4.58003298624199
-12.971	-4.57982383326393
-12.970	-4.57961467148117
-12.969	-4.57940550089262
-12.968	-4.5791963214972
-12.967	-4.57898713329382
-12.966	-4.5787779362814
-12.965	-4.57856873045884
-12.964	-4.57835951582506
-12.963	-4.57815029237897
-12.962	-4.57794106011948
-12.961	-4.5777318190455
-12.960	-4.57752256915595
-12.959	-4.57731331044974
-12.958	-4.57710404292577
-12.957	-4.57689476658296
-12.956	-4.57668548142022
-12.955	-4.57647618743646
-12.954	-4.57626688463058
-12.953	-4.5760575730015
-12.952	-4.57584825254813
-12.951	-4.57563892326938
-12.950	-4.57542958516416
-12.949	-4.57522023823136
-12.948	-4.57501088246992
-12.947	-4.57480151787872
-12.946	-4.57459214445668
-12.945	-4.57438276220272
-12.944	-4.57417337111573
-12.943	-4.57396397119462
-12.942	-4.57375456243831
-12.941	-4.57354514484569
-12.940	-4.57333571841568
-12.939	-4.57312628314718
-12.938	-4.57291683903909
-12.937	-4.57270738609034
-12.936	-4.57249792429981
-12.935	-4.57228845366642
-12.934	-4.57207897418907
-12.933	-4.57186948586667
-12.932	-4.57165998869812
-12.931	-4.57145048268233
-12.930	-4.5712409678182
-12.929	-4.57103144410464
-12.928	-4.57082191154055
-12.927	-4.57061237012483
-12.926	-4.57040281985639
-12.925	-4.57019326073413
-12.924	-4.56998369275696
-12.923	-4.56977411592378
-12.922	-4.56956453023349
-12.921	-4.56935493568499
-12.920	-4.56914533227719
-12.919	-4.56893572000899
-12.918	-4.56872609887928
-12.917	-4.56851646888698
-12.916	-4.56830683003099
-12.915	-4.5680971823102
-12.914	-4.56788752572352
-12.913	-4.56767786026984
-12.912	-4.56746818594807
-12.911	-4.56725850275711
-12.910	-4.56704881069586
-12.909	-4.56683910976322
-12.908	-4.56662939995808
-12.907	-4.56641968127935
-12.906	-4.56620995372594
-12.905	-4.56600021729672
-12.904	-4.56579047199061
-12.903	-4.56558071780651
-12.902	-4.5653709547433
-12.901	-4.5651611827999
-12.900	-4.5649514019752
-12.899	-4.56474161226809
-12.898	-4.56453181367748
-12.897	-4.56432200620225
-12.896	-4.56411218984131
-12.895	-4.56390236459356
-12.894	-4.56369253045789
-12.893	-4.5634826874332
-12.892	-4.56327283551838
-12.891	-4.56306297471233
-12.890	-4.56285310501394
-12.889	-4.56264322642212
-12.888	-4.56243333893575
-12.887	-4.56222344255374
-12.886	-4.56201353727497
-12.885	-4.56180362309834
-12.884	-4.56159370002274
-12.883	-4.56138376804707
-12.882	-4.56117382717023
-12.881	-4.5609638773911
-12.880	-4.56075391870858
-12.879	-4.56054395112157
-12.878	-4.56033397462895
-12.877	-4.56012398922962
-12.876	-4.55991399492247
-12.875	-4.5597039917064
-12.874	-4.55949397958029
-12.873	-4.55928395854304
-12.872	-4.55907392859354
-12.871	-4.55886388973068
-12.870	-4.55865384195335
-12.869	-4.55844378526044
-12.868	-4.55823371965085
-12.867	-4.55802364512346
-12.866	-4.55781356167716
-12.865	-4.55760346931085
-12.864	-4.55739336802342
-12.863	-4.55718325781374
-12.862	-4.55697313868072
-12.861	-4.55676301062324
-12.860	-4.5565528736402
-12.859	-4.55634272773047
-12.858	-4.55613257289295
-12.857	-4.55592240912653
-12.856	-4.55571223643009
-12.855	-4.55550205480252
-12.854	-4.55529186424271
-12.853	-4.55508166474955
-12.852	-4.55487145632193
-12.851	-4.55466123895872
-12.850	-4.55445101265882
-12.849	-4.55424077742112
-12.848	-4.55403053324449
-12.847	-4.55382028012783
-12.846	-4.55361001807003
-12.845	-4.55339974706996
-12.844	-4.55318946712651
-12.843	-4.55297917823857
-12.842	-4.55276888040502
-12.841	-4.55255857362475
-12.840	-4.55234825789664
-12.839	-4.55213793321957
-12.838	-4.55192759959244
-12.837	-4.55171725701411
-12.836	-4.55150690548348
-12.835	-4.55129654499944
-12.834	-4.55108617556085
-12.833	-4.55087579716661
-12.832	-4.55066540981559
-12.831	-4.55045501350669
-12.830	-4.55024460823878
-12.829	-4.55003419401074
-12.828	-4.54982377082145
-12.827	-4.5496133386698
-12.826	-4.54940289755467
-12.825	-4.54919244747494
-12.824	-4.54898198842949
-12.823	-4.5487715204172
-12.822	-4.54856104343694
-12.821	-4.54835055748761
-12.820	-4.54814006256807
-12.819	-4.54792955867722
-12.818	-4.54771904581392
-12.817	-4.54750852397706
-12.816	-4.54729799316551
-12.815	-4.54708745337816
-12.814	-4.54687690461389
-12.813	-4.54666634687156
-12.812	-4.54645578015007
-12.811	-4.54624520444828
-12.810	-4.54603461976507
-12.809	-4.54582402609933
-12.808	-4.54561342344992
-12.807	-4.54540281181573
-12.806	-4.54519219119563
-12.805	-4.5449815615885
-12.804	-4.54477092299321
-12.803	-4.54456027540864
-12.802	-4.54434961883367
-12.801	-4.54413895326716
-12.800	-4.54392827870801
-12.799	-4.54371759515507
-12.798	-4.54350690260723
-12.797	-4.54329620106336
-12.796	-4.54308549052233
-12.795	-4.54287477098302
-12.794	-4.5426640424443
-12.793	-4.54245330490505
-12.792	-4.54224255836413
-12.791	-4.54203180282043
-12.790	-4.54182103827281
-12.789	-4.54161026472014
-12.788	-4.54139948216131
-12.787	-4.54118869059518
-12.786	-4.54097789002062
-12.785	-4.5407670804365
-12.784	-4.5405562618417
-12.783	-4.54034543423509
-12.782	-4.54013459761554
-12.781	-4.53992375198191
-12.780	-4.53971289733309
-12.779	-4.53950203366793
-12.778	-4.53929116098531
-12.777	-4.5390802792841
-12.776	-4.53886938856318
-12.775	-4.5386584888214
-12.774	-4.53844758005763
-12.773	-4.53823666227075
-12.772	-4.53802573545963
-12.771	-4.53781479962313
-12.770	-4.53760385476012
-12.769	-4.53739290086947
-12.768	-4.53718193795005
-12.767	-4.53697096600072
-12.766	-4.53675998502036
-12.765	-4.53654899500782
-12.764	-4.53633799596197
-12.763	-4.53612698788169
-12.762	-4.53591597076584
-12.761	-4.53570494461328
-12.760	-4.53549390942288
-12.759	-4.5352828651935
-12.758	-4.53507181192402
-12.757	-4.53486074961329
-12.756	-4.53464967826018
-12.755	-4.53443859786356
-12.754	-4.53422750842229
-12.753	-4.53401640993523
-12.752	-4.53380530240124
-12.751	-4.5335941858192
-12.750	-4.53338306018797
-12.749	-4.5331719255064
-12.748	-4.53296078177336
-12.747	-4.53274962898772
-12.746	-4.53253846714833
-12.745	-4.53232729625406
-12.744	-4.53211611630378
-12.743	-4.53190492729633
-12.742	-4.53169372923059
-12.741	-4.53148252210542
-12.740	-4.53127130591967
-12.739	-4.5310600806722
-12.738	-4.53084884636189
-12.737	-4.53063760298758
-12.736	-4.53042635054815
-12.735	-4.53021508904244
-12.734	-4.53000381846932
-12.733	-4.52979253882764
-12.732	-4.52958125011627
-12.731	-4.52936995233407
-12.730	-4.5291586454799
-12.729	-4.5289473295526
-12.728	-4.52873600455105
-12.727	-4.5285246704741
-12.726	-4.5283133273206
-12.725	-4.52810197508942
-12.724	-4.52789061377941
-12.723	-4.52767924338943
-12.722	-4.52746786391833
-12.721	-4.52725647536498
-12.720	-4.52704507772823
-12.719	-4.52683367100693
-12.718	-4.52662225519994
-12.717	-4.52641083030612
-12.716	-4.52619939632432
-12.715	-4.5259879532534
-12.714	-4.52577650109221
-12.713	-4.52556503983961
-12.712	-4.52535356949445
-12.711	-4.52514209005558
-12.710	-4.52493060152186
-12.709	-4.52471910389215
-12.708	-4.52450759716529
-12.707	-4.52429608134014
-12.706	-4.52408455641556
-12.705	-4.5238730223904
-12.704	-4.5236614792635
-12.703	-4.52344992703372
-12.702	-4.52323836569991
-12.701	-4.52302679526093
-12.700	-4.52281521571563
-12.699	-4.52260362706285
-12.698	-4.52239202930146
-12.697	-4.52218042243029
-12.696	-4.5219688064482
-12.695	-4.52175718135405
-12.694	-4.52154554714667
-12.693	-4.52133390382493
-12.692	-4.52112225138767
-12.691	-4.52091058983373
-12.690	-4.52069891916198
-12.689	-4.52048723937126
-12.688	-4.52027555046041
-12.687	-4.52006385242829
-12.686	-4.51985214527374
-12.685	-4.51964042899562
-12.684	-4.51942870359276
-12.683	-4.51921696906403
-12.682	-4.51900522540825
-12.681	-4.51879347262429
-12.680	-4.51858171071099
-12.679	-4.51836993966719
-12.678	-4.51815815949175
-12.677	-4.5179463701835
-12.676	-4.5177345717413
-12.675	-4.51752276416398
-12.674	-4.5173109474504
-12.673	-4.5170991215994
-12.672	-4.51688728660983
-12.671	-4.51667544248052
-12.670	-4.51646358921033
-12.669	-4.5162517267981
-12.668	-4.51603985524267
-12.667	-4.51582797454288
-12.666	-4.51561608469758
-12.665	-4.51540418570562
-12.664	-4.51519227756583
-12.663	-4.51498036027706
-12.662	-4.51476843383815
-12.661	-4.51455649824795
-12.660	-4.51434455350528
-12.659	-4.51413259960901
-12.658	-4.51392063655797
-12.657	-4.51370866435099
-12.656	-4.51349668298692
-12.655	-4.51328469246461
-12.654	-4.51307269278289
-12.653	-4.5128606839406
-12.652	-4.51264866593658
-12.651	-4.51243663876968
-12.650	-4.51222460243872
-12.649	-4.51201255694256
-12.648	-4.51180050228003
-12.647	-4.51158843844997
-12.646	-4.51137636545122
-12.645	-4.51116428328261
-12.644	-4.51095219194299
-12.643	-4.51074009143119
-12.642	-4.51052798174606
-12.641	-4.51031586288642
-12.640	-4.51010373485111
-12.639	-4.50989159763898
-12.638	-4.50967945124885
-12.637	-4.50946729567957
-12.636	-4.50925513092997
-12.635	-4.50904295699889
-12.634	-4.50883077388516
-12.633	-4.50861858158762
-12.632	-4.50840638010511
-12.631	-4.50819416943645
-12.630	-4.50798194958049
-12.629	-4.50776972053605
-12.628	-4.50755748230197
-12.627	-4.5073452348771
-12.626	-4.50713297826025
-12.625	-4.50692071245027
-12.624	-4.50670843744598
-12.623	-4.50649615324622
-12.622	-4.50628385984983
-12.621	-4.50607155725563
-12.620	-4.50585924546246
-12.619	-4.50564692446915
-12.618	-4.50543459427453
-12.617	-4.50522225487744
-12.616	-4.5050099062767
-12.615	-4.50479754847114
-12.614	-4.5045851814596
-12.613	-4.50437280524091
-12.612	-4.5041604198139
-12.611	-4.5039480251774
-12.610	-4.50373562133023
-12.609	-4.50352320827123
-12.608	-4.50331078599922
-12.607	-4.50309835451304
-12.606	-4.50288591381152
-12.605	-4.50267346389348
-12.604	-4.50246100475775
-12.603	-4.50224853640317
-12.602	-4.50203605882854
-12.601	-4.50182357203272
-12.600	-4.50161107601452
-12.599	-4.50139857077277
-12.598	-4.50118605630629
-12.597	-4.50097353261392
-12.596	-4.50076099969448
-12.595	-4.5005484575468
-12.594	-4.5003359061697
-12.593	-4.500123345562
-12.592	-4.49991077572255
-12.591	-4.49969819665015
-12.590	-4.49948560834363
-12.589	-4.49927301080182
-12.588	-4.49906040402355
-12.587	-4.49884778800763
-12.586	-4.4986351627529
-12.585	-4.49842252825816
-12.584	-4.49820988452226
-12.583	-4.49799723154401
-12.582	-4.49778456932224
-12.581	-4.49757189785576
-12.580	-4.4973592171434
-12.579	-4.49714652718399
-12.578	-4.49693382797634
-12.577	-4.49672111951927
-12.576	-4.49650840181162
-12.575	-4.49629567485219
-12.574	-4.49608293863981
-12.573	-4.49587019317331
-12.572	-4.49565743845149
-12.571	-4.49544467447319
-12.570	-4.49523190123722
-12.569	-4.49501911874239
-12.568	-4.49480632698755
-12.567	-4.49459352597149
-12.566	-4.49438071569304
-12.565	-4.49416789615102
-12.564	-4.49395506734424
-12.563	-4.49374222927153
-12.562	-4.49352938193171
-12.561	-4.49331652532358
-12.560	-4.49310365944597
-12.559	-4.4928907842977
-12.558	-4.49267789987758
-12.557	-4.49246500618444
-12.556	-4.49225210321707
-12.555	-4.49203919097431
-12.554	-4.49182626945497
-12.553	-4.49161333865787
-12.552	-4.49140039858181
-12.551	-4.49118744922562
-12.550	-4.49097449058811
-12.549	-4.49076152266809
-12.548	-4.49054854546439
-12.547	-4.49033555897581
-12.546	-4.49012256320117
-12.545	-4.48990955813928
-12.544	-4.48969654378895
-12.543	-4.48948352014901
-12.542	-4.48927048721825
-12.541	-4.48905744499551
-12.540	-4.48884439347957
-12.539	-4.48863133266927
-12.538	-4.48841826256342
-12.537	-4.48820518316081
-12.536	-4.48799209446027
-12.535	-4.48777899646061
-12.534	-4.48756588916063
-12.533	-4.48735277255916
-12.532	-4.48713964665499
-12.531	-4.48692651144694
-12.530	-4.48671336693383
-12.529	-4.48650021311445
-12.528	-4.48628704998762
-12.527	-4.48607387755215
-12.526	-4.48586069580684
-12.525	-4.48564750475052
-12.524	-4.48543430438198
-12.523	-4.48522109470003
-12.522	-4.48500787570348
-12.521	-4.48479464739114
-12.520	-4.48458140976182
-12.519	-4.48436816281432
-12.518	-4.48415490654746
-12.517	-4.48394164096003
-12.516	-4.48372836605085
-12.515	-4.48351508181872
-12.514	-4.48330178826244
-12.513	-4.48308848538083
-12.512	-4.48287517317268
-12.511	-4.48266185163681
-12.510	-4.48244852077202
-12.509	-4.48223518057711
-12.508	-4.48202183105089
-12.507	-4.48180847219216
-12.506	-4.48159510399973
-12.505	-4.4813817264724
-12.504	-4.48116833960897
-12.503	-4.48095494340825
-12.502	-4.48074153786904
-12.501	-4.48052812299014
-12.500	-4.48031469877036
-12.499	-4.4801012652085
-12.498	-4.47988782230335
-12.497	-4.47967437005373
-12.496	-4.47946090845843
-12.495	-4.47924743751625
-12.494	-4.479033957226
-12.493	-4.47882046758648
-12.492	-4.47860696859648
-12.491	-4.47839346025481
-12.490	-4.47817994256027
-12.489	-4.47796641551165
-12.488	-4.47775287910776
-12.487	-4.47753933334739
-12.486	-4.47732577822935
-12.485	-4.47711221375243
-12.484	-4.47689863991544
-12.483	-4.47668505671716
-12.482	-4.4764714641564
-12.481	-4.47625786223196
-12.480	-4.47604425094263
-12.479	-4.47583063028721
-12.478	-4.4756170002645
-12.477	-4.47540336087329
-12.476	-4.47518971211238
-12.475	-4.47497605398058
-12.474	-4.47476238647666
-12.473	-4.47454870959943
-12.472	-4.47433502334768
-12.471	-4.47412132772021
-12.470	-4.47390762271582
-12.469	-4.47369390833329
-12.468	-4.47348018457143
-12.467	-4.47326645142903
-12.466	-4.47305270890487
-12.465	-4.47283895699776
-12.464	-4.47262519570649
-12.463	-4.47241142502985
-12.462	-4.47219764496664
-12.461	-4.47198385551564
-12.460	-4.47177005667564
-12.459	-4.47155624844546
-12.458	-4.47134243082386
-12.457	-4.47112860380965
-12.456	-4.47091476740161
-12.455	-4.47070092159854
-12.454	-4.47048706639923
-12.453	-4.47027320180247
-12.452	-4.47005932780705
-12.451	-4.46984544441175
-12.450	-4.46963155161538
-12.449	-4.46941764941671
-12.448	-4.46920373781454
-12.447	-4.46898981680766
-12.446	-4.46877588639485
-12.445	-4.46856194657491
-12.444	-4.46834799734661
-12.443	-4.46813403870876
-12.442	-4.46792007066014
-12.441	-4.46770609319953
-12.440	-4.46749210632573
-12.439	-4.46727811003751
-12.438	-4.46706410433367
-12.437	-4.466850089213
-12.436	-4.46663606467427
-12.435	-4.46642203071628
-12.434	-4.46620798733781
-12.433	-4.46599393453765
-12.432	-4.46577987231457
-12.431	-4.46556580066738
-12.430	-4.46535171959484
-12.429	-4.46513762909575
-12.428	-4.46492352916889
-12.427	-4.46470941981305
-12.426	-4.464495301027
-12.425	-4.46428117280953
-12.424	-4.46406703515942
-12.423	-4.46385288807547
-12.422	-4.46363873155644
-12.421	-4.46342456560112
-12.420	-4.4632103902083
-12.419	-4.46299620537675
-12.418	-4.46278201110526
-12.417	-4.4625678073926
-12.416	-4.46235359423757
-12.415	-4.46213937163894
-12.414	-4.46192513959548
-12.413	-4.46171089810599
-12.412	-4.46149664716924
-12.411	-4.46128238678401
-12.410	-4.46106811694908
-12.409	-4.46085383766323
-12.408	-4.46063954892524
-12.407	-4.46042525073389
-12.406	-4.46021094308795
-12.405	-4.4599966259862
-12.404	-4.45978229942743
-12.403	-4.4595679634104
-12.402	-4.45935361793391
-12.401	-4.45913926299672
-12.400	-4.45892489859761
-12.399	-4.45871052473535
-12.398	-4.45849614140873
-12.397	-4.45828174861652
-12.396	-4.4580673463575
-12.395	-4.45785293463044
-12.394	-4.45763851343411
-12.393	-4.4574240827673
-12.392	-4.45720964262877
-12.391	-4.45699519301731
-12.390	-4.45678073393168
-12.389	-4.45656626537066
-12.388	-4.45635178733302
-12.387	-4.45613729981755
-12.386	-4.455922802823
-12.385	-4.45570829634815
-12.384	-4.45549378039178
-12.383	-4.45527925495266
-12.382	-4.45506472002956
-12.381	-4.45485017562126
-12.380	-4.45463562172652
-12.379	-4.45442105834411
-12.378	-4.45420648547281
-12.377	-4.45399190311138
-12.376	-4.45377731125861
-12.375	-4.45356270991326
-12.374	-4.45334809907409
-12.373	-4.45313347873988
-12.372	-4.4529188489094
-12.371	-4.45270420958142
-12.370	-4.4524895607547
-12.369	-4.45227490242803
-12.368	-4.45206023460015
-12.367	-4.45184555726985
-12.366	-4.45163087043588
-12.365	-4.45141617409703
-12.364	-4.45120146825205
-12.363	-4.45098675289972
-12.362	-4.45077202803879
-12.361	-4.45055729366804
-12.360	-4.45034254978623
-12.359	-4.45012779639214
-12.358	-4.44991303348451
-12.357	-4.44969826106213
-12.356	-4.44948347912375
-12.355	-4.44926868766815
-12.354	-4.44905388669408
-12.353	-4.44883907620031
-12.352	-4.44862425618561
-12.351	-4.44840942664873
-12.350	-4.44819458758845
-12.349	-4.44797973900353
-12.348	-4.44776488089272
-12.347	-4.4475500132548
-12.346	-4.44733513608852
-12.345	-4.44712024939265
-12.344	-4.44690535316595
-12.343	-4.44669044740718
-12.342	-4.44647553211511
-12.341	-4.44626060728849
-12.340	-4.44604567292608
-12.339	-4.44583072902666
-12.338	-4.44561577558897
-12.337	-4.44540081261178
-12.336	-4.44518584009385
-12.335	-4.44497085803393
-12.334	-4.44475586643079
-12.333	-4.44454086528319
-12.332	-4.44432585458989
-12.331	-4.44411083434964
-12.330	-4.4438958045612
-12.329	-4.44368076522334
-12.328	-4.4434657163348
-12.327	-4.44325065789435
-12.326	-4.44303558990075
-12.325	-4.44282051235275
-12.324	-4.4426054252491
-12.323	-4.44239032858858
-12.322	-4.44217522236992
-12.321	-4.44196010659189
-12.320	-4.44174498125324
-12.319	-4.44152984635274
-12.318	-4.44131470188913
-12.317	-4.44109954786116
-12.316	-4.4408843842676
-12.315	-4.4406692111072
-12.314	-4.44045402837872
-12.313	-4.4402388360809
-12.312	-4.4400236342125
-12.311	-4.43980842277227
-12.310	-4.43959320175897
-12.309	-4.43937797117136
-12.308	-4.43916273100817
-12.307	-4.43894748126817
-12.306	-4.43873222195011
-12.305	-4.43851695305274
-12.304	-4.4383016745748
-12.303	-4.43808638651506
-12.302	-4.43787108887226
-12.301	-4.43765578164516
-12.300	-4.4374404648325
-12.299	-4.43722513843304
-12.298	-4.43700980244551
-12.297	-4.43679445686869
-12.296	-4.43657910170131
-12.295	-4.43636373694212
-12.294	-4.43614836258987
-12.293	-4.43593297864331
-12.292	-4.43571758510119
-12.291	-4.43550218196226
-12.290	-4.43528676922526
-12.289	-4.43507134688894
-12.288	-4.43485591495206
-12.287	-4.43464047341334
-12.286	-4.43442502227156
-12.285	-4.43420956152544
-12.284	-4.43399409117373
-12.283	-4.4337786112152
-12.282	-4.43356312164856
-12.281	-4.43334762247258
-12.280	-4.433132113686
-12.279	-4.43291659528756
-12.278	-4.432701067276
-12.277	-4.43248552965008
-12.276	-4.43226998240854
-12.275	-4.43205442555011
-12.274	-4.43183885907355
-12.273	-4.43162328297759
-12.272	-4.43140769726098
-12.271	-4.43119210192246
-12.270	-4.43097649696078
-12.269	-4.43076088237468
-12.268	-4.43054525816289
-12.267	-4.43032962432416
-12.266	-4.43011398085723
-12.265	-4.42989832776085
-12.264	-4.42968266503375
-12.263	-4.42946699267467
-12.262	-4.42925131068235
-12.261	-4.42903561905554
-12.260	-4.42881991779298
-12.259	-4.42860420689339
-12.258	-4.42838848635553
-12.257	-4.42817275617813
-12.256	-4.42795701635993
-12.255	-4.42774126689967
-12.254	-4.42752550779608
-12.253	-4.4273097390479
-12.252	-4.42709396065388
-12.251	-4.42687817261275
-12.250	-4.42666237492324
-12.249	-4.4264465675841
-12.248	-4.42623075059405
-12.247	-4.42601492395184
-12.246	-4.4257990876562
-12.245	-4.42558324170587
-12.244	-4.42536738609958
-12.243	-4.42515152083606
-12.242	-4.42493564591406
-12.241	-4.4247197613323
-12.240	-4.42450386708953
-12.239	-4.42428796318447
-12.238	-4.42407204961586
-12.237	-4.42385612638243
-12.236	-4.42364019348291
-12.235	-4.42342425091604
-12.234	-4.42320829868055
-12.233	-4.42299233677518
-12.232	-4.42277636519865
-12.231	-4.4225603839497
-12.230	-4.42234439302706
-12.229	-4.42212839242945
-12.228	-4.42191238215562
-12.227	-4.42169636220429
-12.226	-4.42148033257419
-12.225	-4.42126429326405
-12.224	-4.4210482442726
-12.223	-4.42083218559858
-12.222	-4.4206161172407
-12.221	-4.42040003919771
-12.220	-4.42018395146833
-12.219	-4.41996785405128
-12.218	-4.41975174694529
-12.217	-4.41953563014911
-12.216	-4.41931950366144
-12.215	-4.41910336748102
-12.214	-4.41888722160658
-12.213	-4.41867106603684
-12.212	-4.41845490077052
-12.211	-4.41823872580637
-12.210	-4.41802254114309
-12.209	-4.41780634677943
-12.208	-4.41759014271409
-12.207	-4.41737392894581
-12.206	-4.41715770547332
-12.205	-4.41694147229534
-12.204	-4.41672522941058
-12.203	-4.41650897681779
-12.202	-4.41629271451567
-12.201	-4.41607644250296
-12.200	-4.41586016077837
-12.199	-4.41564386934063
-12.198	-4.41542756818847
-12.197	-4.4152112573206
-12.196	-4.41499493673575
-12.195	-4.41477860643264
-12.194	-4.41456226640999
-12.193	-4.41434591666652
-12.192	-4.41412955720095
-12.191	-4.41391318801201
-12.190	-4.41369680909841
-12.189	-4.41348042045888
-12.188	-4.41326402209214
-12.187	-4.41304761399689
-12.186	-4.41283119617188
-12.185	-4.4126147686158
-12.184	-4.41239833132739
-12.183	-4.41218188430535
-12.182	-4.41196542754842
-12.181	-4.4117489610553
-12.180	-4.41153248482472
-12.179	-4.41131599885539
-12.178	-4.41109950314603
-12.177	-4.41088299769536
-12.176	-4.41066648250209
-12.175	-4.41044995756494
-12.174	-4.41023342288262
-12.173	-4.41001687845385
-12.172	-4.40980032427736
-12.171	-4.40958376035184
-12.170	-4.40936718667602
